플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73471,엠에이식사,KRZS0157R001,엠에이식사 20260121-90-1(단),Y,20260121,20260421,PF대출채권,KRW,,35000000000,35000000000,40,N,A1,A1,,,(주)신영식사피에프브이,외부 신용보강,금융기관,미래에셋증권(주)
72212,와이디옥정제삼차,KRZS43903031,와이디옥정제삼차 20260121-33-1(단),Y,20260121,20260223,PF대출채권,KRW,,12000000000,12000000000,0,N,A1,,A1,,(주)단단한사람들,외부 신용보강,금융기관,대신증권
70994,위드지엠제삼십칠차,KRZS0085X001,위드지엠제삼십칠차 20260121-61-1(단),Y,20260121,20260323,PF대출채권,KRW,,23500000000,23500000000,11,N,A1,,A1,,(주)도원파트너스,외부 신용보강,금융기관,메리츠증권
73472,제일티비씨제이차,KRZS47780019,제일티비씨제이차 20260121-90-1(단),N,20260121,20260421,대출채권,KRW,,8000000000,8000000000,40,N,,A3,A3,,제이티비씨,자체 신용보강,자체 신용보강,제이티비씨
70200,쥐피에스21제십삼차,KRZS40526024,쥐피에스21제십삼차 20260121-69-1(단),Y,20260121,20260331,PF대출채권,KRW,,13000000000,13000000000,19,N,A1,A1,,,히엘건설(주),외부 신용보강,금융기관,신한투자증권(주)
71402,카이로알파제일차,KRZS48966018,카이로알파제일차 20260121-33-1(단),Y,20260121,20260223,PF대출채권,KRW,,5400000000,5400000000,0,N,A1,A1,,,키암코인천도화동데이터센터일반부동산사모투자회사,외부 신용보강,금융기관,아이비케이투자증권
73427,케이더블씨제일차,KRZS39923035,케이더블씨제일차 20260121-85-6(단),N,20260121,20260416,매출채권,KRW,,7400000000,7400000000,35,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
71409,플루트제일차,KRZS48974019,플루트제일차 20260121-33-1(단),Y,20260121,20260223,PF대출채권,KRW,,4500000000,4500000000,0,N,A1,A1,,,키암코인천도화동데이터센터일반부동산사모투자회사,외부 신용보강,금융기관,하나증권(주)
73459,노바프라임일차,KRZS0044A017,노바프라임일차 20260120-34-1(단),,20260120,20260223,,KRW,,8300000000,8300000000,0,N,,A1,A1,,,,,
73460,뉴스타아크제일차,KRZS0151B001,뉴스타아크제일차 20260120-14-1(단),,20260120,20260203,,KRW,,14650000000,14650000000,0,N,,A1,A1,,,,,
70043,뉴스타프라임가양제사차,KRZS0000P008,뉴스타프라임가양제사차 20260120-31-1(단),Y,20260120,20260220,PF대출채권,KRW,,33100000000,33100000000,0,N,,A1,A1,,인창개발(주),외부 신용보강,일반기업,현대건설
73453,디알제십구차,KRZS0016G017,디알제십구차 20260120-90-3(단),N,20260120,20260420,매출채권,KRW,,14500000000,14500000000,39,N,,A2-,A2-,,한화오션,자체 신용보강,자체 신용보강,한화오션
73392,디이에프베타제일차,KRZS0022L034,디이에프베타제일차 20260120-90-8(단),N,20260120,20260420,매출채권,KRW,,10720000000,10720000000,39,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
67892,마이트오산양산동제일차,KRZS49847016,마이트오산양산동제일차 20260120-31-1(단),Y,20260120,20260220,PF대출채권,KRW,,20800000000,20800000000,0,N,A1,,A1,,(주)양산사지구에스피씨,외부 신용보강,금융기관,대신증권
67892,마이트오산양산동제일차,KRZS49847016,마이트오산양산동제일차 20260120-31-1(단),Y,20260120,20260220,PF대출채권,KRW,,20800000000,20800000000,0,N,A1,,A1,,(주)양산사지구에스피씨,외부 신용보강,일반기업,지에스건설
73466,비아이티리치제이차,KRZS35376012,비아이티리치제이차 20260120-90-1(단),Y,20260120,20260420,PF대출채권,KRW,,14200000000,14200000000,39,N,A1,A1,,,천안북부일반산업단지 주식회사,외부 신용보강,공공기관,천안시
73454,비케이씨에스제이십이차,KRZS0011H019,비케이씨에스제이십이차 20260120-90-2(단),N,20260120,20260420,매출채권,KRW,,14400000000,14400000000,39,N,A1,A1,,,한화시스템,자체 신용보강,자체 신용보강,한화시스템
73452,비케이프로제구차,KRZS45714253,비케이프로제구차 20260120-31-5(단),N,20260120,20260220,매출채권,KRW,,120000000000,120000000000,0,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73457,아델라제십이차,KRZS0087R003,아델라제십이차 20260120-59-1(단),Y,20260120,20260320,PF대출채권,KRW,,75900000000,75900000000,8,N,,A1,A1,,회원2구역주택재개발정비사업조합,외부 신용보강,일반기업,현대건설
73456,아델라제십일차,KRZS0087N003,아델라제십일차 20260120-59-1(단),Y,20260120,20260320,PF대출채권,KRW,,92800000000,92800000000,8,N,,A1,A1,,회원2구역주택재개발정비사업조합,외부 신용보강,일반기업,현대엔지니어링
73458,아이엠히어로제사차,KRZS0157V001,아이엠히어로제사차 20260120-80-1(단),N,20260120,20260410,매출채권,KRW,,61300000000,61300000000,29,N,A2+,A2+,,,SK인천석유화학,자체 신용보강,자체 신용보강,롯데카드
