YYYYMM,cp_rollover_ultra,cp_rollover_short,cp_rollover_main,cp_rollover_mid,cp_rollover_long,cp_rollover_ultra_long,abcp_rollover_ultra,abcp_rollover_short,abcp_rollover_main,abcp_rollover_mid,abcp_rollover_long,abcp_rollover_ultra_long,abstb_rollover_ultra,abstb_rollover_short,abstb_rollover_main,abstb_rollover_mid,abstb_rollover_long,abstb_rollover_ultra_long
202007,0.0038061910047490098,0.04501528625905852,0.10803920351166094,0.014396366993293047,0.03249732171079512,0.020603761224054586,0.056609427832659286,0.10281871699516011,0.2772033238303609,0.32481797035768306,0.2294593029680214,0.0,0.12039714101188527,0.6416591763658449,0.024164939964542213,0.9395287828534248,0.0,0.0
202008,0.0068308483120123435,0.03981542406522264,0.08085509834161644,0.008909734339389613,0.02673388168139625,0.012944301595822478,0.038743603916388106,0.13442747343211642,0.23039323211480353,0.32361490738920246,0.27813886725527925,0.0,0.10150917014895837,0.6952404030168599,0.033454166933008365,0.929053451736668,4.886245279848153e-06,0.0
202009,0.003625910164257734,0.04578736296117472,0.06824593522205114,0.01794983179575592,0.037398898620298444,0.018760143893333532,0.02271295995570156,0.13457224133399356,0.19680010080734617,0.30618303465398056,0.404714207624088,0.0,0.10004397036769479,0.649849674554891,0.0019699885055855576,0.9276240780780297,1.0725005474605857e-05,0.0
202010,0.00436162898208887,0.04325899032493919,0.09924556810019534,0.024867723026662517,0.03571353313164431,0.02398091211554407,0.05259639156058797,0.12672265777652605,0.17086646974371963,0.2147255540667144,0.49313939061652434,0.0,0.12950356765319773,0.867059425875304,0.010762351607741614,0.7720078237316766,2.6311343845912737e-05,0.0
202011,0.005316840171822288,0.04299914416067125,0.08366816710146258,0.013562746811796086,0.03135494389280382,0.010249330451705618,0.03324620205059226,0.08192439905843366,0.1612093488812009,0.2087688736642571,0.5382926904179323,0.0,0.0948667720583711,0.4371153157786459,1.4435041674159003e-05,1.1289920546807106,1.9246722232212002e-05,0.0
202012,0.003528111535085531,0.03642941580331248,0.06513692711473962,0.021468225850284652,0.06583256420043103,0.023415344008798827,0.018506192456706667,0.07719742360713008,0.18836890805769624,0.22005652445241292,0.5127892487101453,0.0,0.10090911165415731,0.6541032230700001,3.407361113342704e-05,0.9215806765566745,4.860714854982459e-06,0.0
202101,0.005241836785238936,0.0387404499909066,0.1242364460321493,0.023186937404705416,0.03709991888452636,0.0016380739953871502,0.011986537031109658,0.11866311417417867,0.2291383457770453,0.16169271003540536,0.48041594308505686,0.0,0.10503295353468983,0.6772879499706383,3.2912093306997185e-05,0.8225452778240162,1.8780081772894255e-05,0.0
202102,0.0038111348263279825,0.031116425907138878,0.08346855780130702,0.014452513343461917,0.035218493042225664,0.011998017045847383,0.01836977562144228,0.0915358154520538,0.24641380997947973,0.17146566397065988,0.4897481528363205,0.00037762724716534105,0.11020461123724735,0.5184908663536838,2.3765812572065356e-05,0.9827218477744176,1.4231025492254705e-05,0.0
202103,0.0031147547701847952,0.03054801595660952,0.06661359750611785,0.024749419858130138,0.052090565489947886,0.007494146815482252,0.010723623877035581,0.06689377924456065,0.28653025214947336,0.22881295946198615,0.4043375363191994,0.0003709826291093746,0.10764837861625935,0.6815861349094302,0.037222912575587276,0.9607779203402851,1.4444281170192968e-05,0.0
202104,0.007412080480195136,0.03819712902924091,0.11292366897967887,0.013992637646015429,0.03658858299225739,0.0305203313890388,0.018263388441429985,0.0806113652082729,0.3062316852963269,0.25321536442738896,0.37297126347024834,0.00037184950506830873,0.1249508053131521,0.6618287447048204,0.013955073595839378,0.8212465461578525,1.3367895898061504e-05,0.0
