YYYYMM,issue_share_distress,issue_share_high,issue_share_low,issue_share_mid,issue_share_top,issue_detail_a1,issue_detail_a2,issue_detail_a2+,issue_detail_a2-,issue_detail_a3,issue_detail_a3+,issue_detail_a3-,issue_detail_b,issue_detail_b+,issue_detail_b-,issue_detail_c,issue_detail_d
202405,0.0,0.1187129771884305,0.0008917398321939,0.0303097439747555,0.85008553900462,0.85008553900462,0.0522510249514099,0.0528976483573676,0.0135643038796529,0.0195416494181627,0.0092893300107435,0.0014787645458491,0.0008917398321939,0.0,0.0,0.0,0.0
202406,0.0,0.1651703903229293,0.0010880175524255,0.0281676642103045,0.8055739279143406,0.8055739279143406,0.0647694628514929,0.086967241364958,0.0134336861064783,0.0124025119200571,0.014264132156697,0.0015010201335503,0.0010880175524255,0.0,0.0,0.0,0.0
202407,0.0,0.1311399485668475,0.0007996017499744,0.0366236753626026,0.8314367743205754,0.8314367743205754,0.0678804429315144,0.0465936984307157,0.0166658072046173,0.0184291445248604,0.0122908843843379,0.0059036464534042,0.0007996017499744,0.0,0.0,0.0,0.0
202408,0.0,0.1199504281474,0.0009881401674489,0.0257904583704179,0.853270973314733,0.853270973314733,0.0547397025497045,0.0491068374913928,0.0161038881063026,0.0208637406487502,0.0030623023113866,0.001864415410281,0.0009881401674489,0.0,0.0,0.0,0.0
202409,0.0,0.1561145176194416,0.0011494616742101,0.0268542983637357,0.8158817223426124,0.8158817223426124,0.0522776859815613,0.0819374737631571,0.021899357874723,0.0159935759272644,0.0098464915474623,0.0010142308890089,0.0011494616742101,0.0,0.0,0.0,0.0
202410,0.0,0.1149959487930726,0.0008917791626442,0.0245440928331775,0.8595681792111056,0.8595681792111056,0.0395618331841989,0.0540269344030879,0.0214071812057858,0.016419491718233,0.0034640466971053,0.004660554417839,0.0008917791626442,0.0,0.0,0.0,0.0
202411,0.0,0.098500160180319,0.0008955374141314,0.0242203934113249,0.8763839089942246,0.8763839089942246,0.033959557472051,0.048828593459378,0.0157120092488898,0.0170093704071011,0.0064322948180224,0.0007787281862012,0.0008955374141314,0.0,0.0,0.0,0.0
202412,0.0044962454865597,0.1183646187425444,0.0010280320236905,0.0285976195117327,0.8475134842354725,0.8475134842354725,0.0389663983181185,0.0669231713555484,0.0124750490688773,0.0112406137163993,0.0164006969360864,0.000956308859247,0.0010280320236905,0.0,0.0,0.0009403703782595,0.0035558751083001
202501,0.0053405719762289,0.1069498426419658,0.0007969842433769,0.0193258959698873,0.8675867051685409,0.8675867051685409,0.0416663362437478,0.0464902291665875,0.0187932772316305,0.0139530558511216,0.0024648195624438,0.0029080205563218,0.0007969842433769,0.0,0.0,0.0,0.0053405719762289
202502,0.005582723356358,0.0946902889762079,0.0009604447933619,0.0241803936290479,0.8745861492450241,0.8745861492450241,0.0305277929549869,0.0437245252076869,0.020437970813534,0.0199154299681034,0.0035289906392112,0.0007359730217333,0.0,0.0009604447933619,0.0,0.0,0.005582723356358
202503,0.0,0.1259139070406064,0.0008144825197694,0.021468401750256,0.851803208689368,0.851803208689368,0.0397467469647485,0.0746082956494633,0.0115588644263945,0.0069197077408745,0.0135984644029838,0.0009502296063976,0.0,0.0008144825197694,0.0,0.0,0.0
202504,0.0,0.101047494347898,0.0007018099422004,0.0162384300419484,0.8820122656679531,0.8820122656679531,0.0317774701759798,0.0525372156977793,0.0167328084741389,0.0095280206931253,0.0047882106893971,0.0019221986594258,0.0,0.0007018099422004,0.0,0.0,0.0
202505,0.0,0.1070343838562247,0.0008572186759038,0.0251909323913493,0.866917465076522,0.866917465076522,0.0512556962236395,0.0354343633131001,0.0203443243194849,0.0188880493363505,0.0050403129121945,0.0012625701428041,0.0,0.0008572186759038,0.0,0.0,0.0
202506,0.0,0.124774800614585,0.0007736238520264,0.0154146177776456,0.8590369577557428,0.8590369577557428,0.083706425841297,0.0306260780311247,0.0104422967421632,0.0080879448261013,0.0066765688742111,0.0006501040773331,0.0,0.0007736238520264,0.0,0.0,0.0
202507,0.0,0.1007600291576188,0.000665903947545,0.0157787692749618,0.8827952976198742,0.8827952976198742,0.0372310401830078,0.0431954366984406,0.0203335522761702,0.0123406020510579,0.0024428160602048,0.0009953511636989,0.0,0.000665903947545,0.0,0.0,0.0
202508,0.0,0.1098534371434143,0.0008168648179489,0.0213714632602913,0.8679582347783454,0.8679582347783454,0.051296261038757,0.0447588095810015,0.0137983665236556,0.0134687710680413,0.0069528493806814,0.0009498428115685,0.0,0.0008168648179489,0.0,0.0,0.0
202509,0.0,0.1075211065912734,0.0007356208813147,0.0137377199585535,0.8780055525688583,0.8780055525688583,0.0553999150805167,0.0430056227564643,0.0091155687542923,0.0067738422821069,0.0063508602753509,0.0006130174010956,0.0,0.0007356208813147,0.0,0.0,0.0
202510,0.0,0.1271098471636169,0.000675561026516,0.0134639312584651,0.8587506605514018,0.8587506605514018,0.0569237854357834,0.0430379663162589,0.0271480954115745,0.0084782908827766,0.0039520320051189,0.0010336083705695,0.0,0.000675561026516,0.0,0.0,0.0
202511,0.0,0.1067768331443776,0.000897787274196,0.0224517233237172,0.8698736562577091,0.8698736562577091,0.0586297338862891,0.0295717045182528,0.0185753947398356,0.0148891858140191,0.0057775251645319,0.0017850123451661,0.0,0.000897787274196,0.0,0.0,0.0
202512,0.0,0.0692418212866274,0.0007489972793127,0.0081888279951643,0.9218203534388956,0.9218203534388956,0.0308533603119755,0.0276455209182326,0.0107429400564191,0.0045660629119611,0.0020307541296848,0.0015920109535183,0.0,0.0007489972793127,0.0,0.0,0.0
202601,0.0,0.1442381523687609,0.0008668310663178,0.0157255840762742,0.839169432488647,0.839169432488647,0.0504263116164583,0.0576565283983947,0.0361553123539077,0.0105626536764004,0.0038817117994137,0.00128121860046,0.0,0.0008668310663178,0.0,0.0,0.0
202602,0.0,0.10290233256134013,0.0008409261628338218,0.014078839210301168,0.8821779020655248,0.8821779020655248,0.04583948579761651,0.03736782210878229,0.019695024654941336,0.009373657108730974,0.003016655758737202,0.0016885263428329915,0.0,0.0008409261628338218,0.0,0.0,0.0
