YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
201809,27759159875000,1790443665000,0.06449920217551253,9639232990000,0.34724512677637365,15202823220000,0.5476687078592648,864830000000,0.031154761307415107,261830000000,0.00943220188143392,0,0.0
201810,28817380050000,3823125060000,0.13266733663388666,10699581970000,0.371289199484323,13511947020000,0.46888186908580537,687036000000,0.02384102922638868,95690000000,0.003320565569596255,0,0.0
201811,27801138540000,2143424480000,0.07709844245824905,5878693020000,0.2114551176219562,19509781040000,0.7017619444588401,216460000000,0.007786012061648465,52780000000,0.001898483399306135,0,0.0
201812,29475460140000,2221513270000,0.07536823036683558,11540372200000,0.39152475127399317,15449564670000,0.5241500759146418,261830000000,0.00888298261524612,2180000000,7.39598292832622e-05,0,0.0
201901,29986478140000,1514453870000,0.050504559519439454,12685355440000,0.4230358557205344,15689758830000,0.523227794766298,94430000000,0.0031490860500232123,2480000000,8.270394370494086e-05,0,0.0
201902,29585865110000,1903850320000,0.06434999662580426,9440983970000,0.31910454316270626,18115750820000,0.612311005699708,122800000000,0.00415063069960708,2480000000,8.382381217447523e-05,0,0.0
201903,32040859480000,1838185260000,0.05737003594261885,14324672240000,0.44707515567556805,15804921980000,0.493273970689378,70000000000,0.002184710433366939,3080000000,9.612725906814532e-05,0,0.0
201904,33054154140000,1429741740000,0.04325452510278637,11386342240000,0.34447537794412914,19466884160000,0.5889391111794459,770286000000,0.023303757728528583,900000000,2.722804511009641e-05,0,0.0
201905,33927337780000,2789456000000,0.08221853474292848,10521274100000,0.31011198603983126,20338527680000,0.5994731390916697,277480000000,0.00817865527201999,600000000,1.768485355056939e-05,0,0.0
201906,34115757170000,3038971120000,0.08907822578454588,14184765800000,0.4157834085087668,16883640250000,0.4948927314105396,3080000000,9.028086302327259e-05,5300000000,0.0001553534331244626,0,0.0
201907,32220091610000,1738558140000,0.05395882051000785,13531700900000,0.41997710819047546,16185226570000,0.5023333504420163,758606000000,0.023544501647678587,6000000000,0.00018621920982179354,0,0.0
201908,32762030230000,1949456580000,0.05950353400916204,11693364170000,0.3569181789989454,18735339480000,0.5718613696548073,377400000000,0.011519432628275187,6470000000,0.00019748470881012309,0,0.0
201909,32790564041322,1903978200000,0.0580648200378818,12687356841322,0.3869209698660155,17530359000000,0.5346159638458369,662400000000,0.02020093338941218,6470000000,0.00019731286085370895,0,0.0
201910,32884520140000,1416997020000,0.04309009266266885,15071277900000,0.45830919337842585,15282359220000,0.4647280591274579,1108116000000,0.033697192334946446,5770000000,0.00017546249650094483,0,0.0
201911,33630525220000,2612372100000,0.07767859951370691,9595266680000,0.2853142083637075,21239816440000,0.6315636256364122,178070000000,0.005294892031424539,5000000000,0.0001486744547488218,0,0.0
201912,36129189200000,1662123200000,0.046004995871869715,13254241480000,0.3668568759356493,20904754520000,0.5786112277327276,308070000000,0.008526900459753467,0,0.0,0,0.0
