YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202503,91904889832758,3076534702820,0.033475201465541816,10713659139439,0.11657333096133358,27528610302077,0.29953368479274184,28298154803279,0.30790695527489315,22287930885143,0.2425108275054896,0,0.0
202504,99169626954457,922525138378,0.009302496809851504,11823662704624,0.1192266530361553,32680304226312,0.32953944902223153,29218314000000,0.2946296653250326,24524820885143,0.24730173580672904,0,0.0
202505,108395147856034,3393430000000,0.03130610610455566,15432489151094,0.14237250888379985,29143099819797,0.2688598188777202,33346239000000,0.3076359012332278,27079889885143,0.2498256649006965,0,0.0
202506,106887093237327,2935376702820,0.027462405552580886,13305584580617,0.12448261223713807,31998550265468,0.2993677655207626,36555136803279,0.3419976696542184,22022444885143,0.20603465037865157,70000000000,0.0006548966566484818
202507,112752123307902,1518114138378,0.013464173390618587,12424101496641,0.11018951246455402,36417524787740,0.3229874854621718,33803943885143,0.29980760355910674,28518439000000,0.25293039424297337,70000000000,0.0006208308805754809
202508,114292314282420,3517508940622,0.030776425892734324,17748645031623,0.15529167593689217,33849819425032,0.2961688162284299,28793515885143,0.251928715118965,30312825000000,0.2652219021927934,70000000000,0.0006124646301852611
202509,115661339772569,2163256000000,0.018703362802590082,15071292744073,0.13030536196198728,41505319441116,0.3588521412835966,28791567885143,0.24892991851691654,28059903702237,0.24260400024254147,70000000000,0.000605215192368035
202510,120394811725285,2414366138378,0.020053739058848007,15310095357283,0.12716574026642724,39653922997975,0.3293657129383341,31950782231649,0.2653833813416628,31065645000000,0.2580314263947279,0,0.0
202511,119961796926941,4307018940622,0.03590325462734654,21963317844074,0.18308593574544466,28074213440008,0.23402628302663495,35534558702237,0.2962156254117985,30022688000000,0.25026874195861193,60000000000,0.0005001592301634256
202512,113695431165898,3309968793619,0.029112592825205782,15007177697114,0.13199455372323948,44732391675165,0.3934405386078707,29319907000000,0.2578811364655281,21265986000000,0.187043452686941,60000000000,0.0005277256912149035
