YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202208,50019712043285,3832316000000,0.076616114796576,18090809984251,0.3616736131666643,26559730509034,0.5309852740865502,1499655550000,0.0299812911498222,37200000000,0.0007437068003871,0,0.0
202209,51959316468709,4503503340000,0.0866736448065498,21474743880935,0.4132991990737127,25565798375774,0.4920349248853238,415270872000,0.0079922312344136,0,0.0,0,0.0
202210,47438027950712,4166981400000,0.0878405275263441,22994903080000,0.4847356450797586,19616093470712,0.4135098847509655,660050000000,0.0139139426429317,0,0.0,0,0.0
202211,44529031200712,4107402880000,0.0922410115209136,16535771353029,0.3713481049811072,23848856967683,0.5355799649039225,37000000000,0.0008309185940566,0,0.0,0,0.0
202212,44257438260492,3424693619034,0.0773811985880614,19454439328649,0.4395744555783679,21378305312809,0.4830443458335706,0,0.0,0,0.0,0,0.0
202301,44616199428492,3005022160000,0.0673527148993552,20751804028492,0.4651181475408202,20859373240000,0.4675291375598245,0,0.0,0,0.0,0,0.0
202302,44194352858788,2918376500000,0.0660350545085464,18419688194603,0.4167882773045349,22673338164185,0.5130369990173175,177950000000,0.0040265325429381,5000000000,0.000113136626663,0,0.0
202303,44636851429912,4455222270000,0.0998104061393199,16451995574761,0.3685742844249137,23137333585151,0.5183460043430893,587300000000,0.0131572900235171,5000000000,0.0001120150691598,0,0.0
202304,43677940998912,2931692857950,0.0671206744389124,19848035771928,0.4544178438361462,20893212369034,0.47834700746435,0,0.0,5000000000,0.0001144742605912,0,0.0
202305,44254337964318,2252392980000,0.0508965467253422,18852815735284,0.4260105698674085,22195819249034,0.5015512663850118,916510000000,0.0207100601242521,36800000000,0.0008315568979852,0,0.0
202306,44334297983318,4144967510000,0.0934934734177962,14704085227811,0.3316638786824552,25201485245507,0.5684421856637891,233860000000,0.0052749228168222,49900000000,0.0011255394191372,0,0.0
202307,43402194239533,2637234980000,0.0607627108769046,17891979234499,0.4122367439709314,22148530025034,0.510308992738896,658550000000,0.0151731959993893,65900000000,0.0015183564138786,0,0.0
202308,43157150799681,4179052640000,0.0968333766841459,15246120526499,0.3532698578102541,22615147633182,0.5240185511354276,1055930000000,0.0244670924848867,60900000000,0.0014111218852855,0,0.0
202309,42575886705681,3957588536000,0.0929537548650027,16051293039681,0.3770043158617114,22499005130000,0.5284447810924371,7100000000,0.0001667610600592,60900000000,0.0014303871207895,0,0.0
